No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
36846,SDSS J031207.98-081920.6,48.03326,-8.3224,*,,,,21.3g,0.0,0,0,5,1,0,4,0
36847,WISEA J031207.98-074822.0,48.03327,-7.80612,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36848,SDSS J031207.99-071934.2,48.0333,-7.32618,G,,,,21.2g,0.0,0,0,19,2,0,4,0
36849,SDSS J031207.99-080004.1,48.03331,-8.00114,G,,,,22.9g,0.0,0,0,15,1,0,4,0
36850,WISEA J031207.99-071714.1,48.03331,-7.28728,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36851,SDSS J031208.02-081419.8,48.03342,-8.23885,G,,,,22.6g,0.0,0,0,15,1,0,4,0
36852,WISEA J031208.02-082641.8,48.03345,-8.44495,G,,,,20.8g,0.0,0,0,31,3,0,4,0
36853,WISEA J031208.04-074131.6,48.03352,-7.69213,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36854,SDSS J031208.04-082059.8,48.03353,-8.34997,G,,,,22.2g,0.0,0,0,15,1,0,4,0
36855,WISEA J031208.05-071810.2,48.03354,-7.30285,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36856,WISEA J031208.05-080403.8,48.03359,-8.06763,*,,,,23.3g,0.0,0,0,17,2,0,4,0
36857,WISEA J031208.10-082226.4,48.03362,-8.37404,G,,,,22.8g,0.0,0,0,27,2,0,4,0
36858,SDSS J031208.06-082109.1,48.03362,-8.35254,G,,,,21.7g,0.0,0,0,15,1,0,4,0
36859,GALEXMSC J031208.07-072754.5  ,48.03364,-7.46516,UvS,,,,     ,0.0,0,0,4,1,0,0,0
36860,WISEA J031208.09-082706.4,48.03371,-8.45179,G,,,,21.4g,0.0,0,0,27,2,0,4,0
36861,WISEA J031208.11-073228.5,48.03381,-7.54128,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36862,SDSS J031208.13-080922.2,48.03389,-8.15619,*,,,,23.4g,0.0,0,0,5,1,0,4,0
36863,SDSS J031208.14-080256.9,48.03394,-8.04915,*,,,,20.7g,0.0,0,0,5,1,0,4,0
36864,WISEA J031208.10-075357.7,48.03396,-7.89936,G,,,,22.0g,0.0,0,0,27,2,0,4,0
36865,WISEA J031208.15-082007.8,48.03397,-8.33552,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36866,SDSS J031208.15-072325.5,48.03398,-7.39044,*,,,,22.0g,0.0,0,0,5,1,0,4,0
36867,WISEA J031208.15-071823.2,48.03398,-7.30647,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36868,SDSS J031208.15-074258.6,48.03399,-7.7163,G,,,,22.7g,0.0,0,0,15,1,0,4,0
36869,WISEA J031208.17-081914.0,48.03407,-8.32057,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36870,WISEA J031208.17-071658.4,48.03408,-7.28291,G,150277.0,0.50127,SLS ,21.4g,0.0,2,0,30,3,1,4,0
36871,WISEA J031208.19-080620.5,48.03414,-8.10572,G,,,,21.6g,0.0,0,0,27,2,0,4,0
36872,SDSS J031208.20-071550.0,48.03419,-7.26392,G,,,,22.6g,0.0,0,0,15,1,0,4,0
36873,WISEA J031208.22-074444.9,48.03428,-7.74581,G,,,,22.1g,0.0,0,0,27,2,0,4,0
36874,WISEA J031208.23-080049.7,48.0343,-8.01383,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36875,WISEA J031208.23-072601.6,48.03432,-7.43379,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36876,WISEA J031208.20-072431.8,48.03434,-7.40856,G,,,,22.0g,0.0,0,0,27,2,0,4,0
36877,WISEA J031208.24-074053.2,48.03435,-7.68145,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36878,WISEA J031208.26-074509.0,48.03442,-7.7525,G,,,,22.3g,0.0,3,0,27,2,0,4,0
36879,WISEA J031208.26-081730.9,48.03443,-8.29194,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36880,SDSS J031208.27-080938.0,48.03446,-8.16058,*,,,,23.4g,0.0,0,0,5,1,0,3,0
36881,WISEA J031208.27-073030.2,48.03449,-7.5084,IrS,,,,     ,0.0,0,0,18,2,0,0,0
36882,SDSS J031208.28-081012.1,48.03453,-8.17004,*,,,,23.2g,0.0,0,0,5,1,0,4,0
36883,WISEA J031208.30-074952.8,48.03459,-7.83135,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36884,SDSS J031208.30-073226.5,48.03462,-7.5407,G,,,,22.3g,0.0,0,0,15,1,0,4,0
36885,WISEA J031208.33-082722.8,48.03465,-8.45603,*,,,,22.5g,0.0,0,0,17,2,0,4,0
36886,SDSS J031208.31-074017.4,48.03466,-7.67151,G,,,,22.7g,0.0,0,0,15,1,0,4,0
36887,SDSS J031208.32-075332.2,48.0347,-7.89228,G,,,,21.7g,0.0,0,0,15,1,0,3,0
36888,WISEA J031208.33-074303.3,48.03473,-7.7176,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36889,WISEA J031208.33-073935.2,48.03474,-7.65979,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36890,WISEA J031208.35-072130.7,48.03481,-7.35854,G,,,,21.8g,0.0,0,0,27,2,0,4,0
36891,SDSS J031208.35-080026.3,48.03482,-8.00733,G,,,,22.3g,0.0,0,0,19,2,0,4,0
36892,SDSS J031208.36-071949.0,48.03484,-7.33031,G,,,,22.4g,0.0,0,0,15,1,0,4,0
36893,WISEA J031208.36-072152.6,48.03486,-7.36463,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36894,WISEA J031208.37-075510.7,48.03491,-7.91966,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36895,WISEA J031208.41-072340.4,48.03506,-7.39456,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36896,WISEA J031208.41-072623.0,48.03507,-7.43973,QSO,149596.0,0.499,SLS ,19.5g,0.0,33,0,58,13,18,8,0
36897,WISEA J031208.41-072702.3,48.03508,-7.45065,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36898,WISEA J031208.43-071401.1,48.03509,-7.23347,G,,,,22.2g,0.0,0,0,27,2,0,4,0
36899,WISEA J031208.42-080210.6,48.03509,-8.0363,G,,,,18.77,0.0,0,0,17,3,0,0,0
36900,WISEA J031208.42-081147.8,48.03511,-8.19661,G,,,,20.22,0.0,1,0,32,4,0,4,0
36901,WISEA J031208.43-075637.7,48.03517,-7.94381,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36902,WISEA J031208.44-071333.1,48.03521,-7.22588,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36903,WISEA J031208.45-072721.6,48.03522,-7.456,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36904,WISEA J031208.45-075627.0,48.03523,-7.94086,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36905,WISEA J031208.46-074833.9,48.03525,-7.80943,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36906,WISEA J031208.43-071435.3,48.0353,-7.24308,G,,,,20.9g,0.0,0,0,31,3,0,4,0
36907,WISEA J031208.49-074804.9,48.03539,-7.80137,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36908,WISEA J031208.49-074328.7,48.03541,-7.72464,G,,,,22.4g,0.0,2,0,27,2,0,4,0
36909,WISEA J031208.50-081659.5,48.03544,-8.28322,*,,,,21.7g,0.0,0,0,17,2,0,4,0
36910,SDSS J031208.52-072600.8,48.0355,-7.43357,G,,,,23.0g,0.0,0,0,15,1,0,4,0
36911,WISEA J031208.52-080033.0,48.03553,-8.00918,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36912,WISEA J031208.53-071048.1,48.03558,-7.18003,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36913,WISEA J031208.51-075843.7,48.03558,-7.97868,G,,,,22.0g,0.0,0,0,27,2,0,4,0
36914,WISEA J031208.54-082042.7,48.03565,-8.34537,G,,,,21.9g,0.0,0,0,31,3,0,4,0
36915,SDSS J031208.57-073025.2,48.03572,-7.50703,G,,,,20.8g,0.0,0,0,15,1,0,4,0
36916,WISEA J031208.56-074709.5,48.03573,-7.78603,G,,,,22.3g,0.0,0,0,27,2,0,4,0
36917,WISEA J031208.59-082547.1,48.0358,-8.42977,*,,,,20.7g,0.0,0,0,23,3,0,4,0
36918,WISEA J031208.57-080543.2,48.03583,-8.09519,*,,,,21.7g,0.0,0,0,17,2,0,4,0
36919,WISEA J031208.60-080431.4,48.03584,-8.07541,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36920,WISEA J031208.60-071146.5,48.03586,-7.19625,*,,,,18.4g,0.0,0,0,22,3,0,4,0
36921,WISEA J031208.60-074844.9,48.03587,-7.8125,G,,,,22.1g,0.0,0,0,31,3,0,4,0
36922,WISEA J031208.63-081641.1,48.03596,-8.27809,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36923,GALEXMSC J031208.63-074239.8  ,48.03597,-7.71108,UvS,,,,     ,0.0,0,0,3,1,0,0,0
36924,WISEA J031208.64-073923.2,48.03602,-7.65646,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36925,WISEA J031208.65-074001.4,48.03605,-7.66707,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36926,WISEA J031208.65-082646.1,48.03607,-8.44616,G,,,,21.7g,0.0,0,0,27,2,0,4,0
36927,WISEA J031208.66-074722.5,48.03608,-7.78959,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36928,SDSS J031208.66-081630.3,48.03609,-8.27509,*,,,,23.6g,0.0,0,0,5,1,0,4,0
36929,GALEXMSC J031208.66-072536.9  ,48.0361,-7.42694,UvS,,,,     ,0.0,0,0,4,1,0,0,0
36930,WISEA J031208.68-082324.2,48.03612,-8.38986,*,,,,22.7g,0.0,0,0,17,2,0,4,0
36931,SDSS J031208.67-081451.9,48.03616,-8.24777,G,,,,21.5g,0.0,0,0,15,1,0,4,0
36932,WISEA J031208.69-071550.4,48.03623,-7.264,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36933,WISEA J031208.69-072044.4,48.03624,-7.34567,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36934,WISEA J031208.70-080307.8,48.03627,-8.05218,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36935,WISEA J031208.71-071216.5,48.0363,-7.20461,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36936,WISEA J031208.71-074751.9,48.03631,-7.79777,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36937,WISEA J031208.76-080704.0,48.03651,-8.11778,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36938,WISEA J031208.76-082444.3,48.03652,-8.41233,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36939,SDSS J031208.76-080705.2,48.03652,-8.11813,G,,,,23.0g,0.0,0,0,15,1,0,4,0
36940,SDSS J031208.77-080318.3,48.03655,-8.05511,G,,,,22.9g,0.0,0,0,15,1,0,4,0
36941,WISEA J031208.79-073746.5,48.03664,-7.62959,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36942,WISEA J031208.83-073709.0,48.03682,-7.61919,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36943,WISEA J031208.84-071947.2,48.03685,-7.3298,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36944,WISEA J031208.84-072150.8,48.03687,-7.36413,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36945,WISEA J031208.84-080728.8,48.03687,-8.12469,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36946,WISEA J031208.85-080206.7,48.03688,-8.0352,UvS,,,,     ,0.0,0,0,16,2,0,0,0
36947,SDSS J031208.85-074633.9,48.0369,-7.7761,*,,,,22.5g,0.0,0,0,5,1,0,3,0
36948,WISEA J031208.85-071131.7,48.0369,-7.19216,*,,,,16.7g,0.0,0,0,30,5,0,3,0
36949,SDSS J031208.85-071502.0,48.03692,-7.25057,G,,,,22.9g,0.0,0,0,15,1,0,4,0
36950,WISEA J031208.87-081541.8,48.03699,-8.26162,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36951,WISEA J031208.76-071733.8,48.03701,-7.29307,*,,,,20.8g,0.0,0,0,17,2,0,4,0
36952,WISEA J031208.91-072118.6,48.03716,-7.35517,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36953,WISEA J031208.93-082834.0,48.03723,-8.47613,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36954,SDSS J031208.94-080444.5,48.03726,-8.07903,*,,,,23.4g,0.0,0,0,5,1,0,4,0
36955,WISEA J031208.95-074824.3,48.03729,-7.80677,G,,,,23.3g,0.0,0,0,27,2,0,4,0
36956,GALEXMSC J031208.96-082406.7  ,48.03736,-8.40187,UvS,,,,     ,0.0,0,0,3,1,0,0,0
36957,SDSS J031208.98-073112.0,48.03745,-7.52003,G,,,,23.5g,0.0,0,0,15,1,0,4,0
36958,WISEA J031208.99-075730.8,48.03746,-7.95858,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36959,SDSS J031209.01-082029.0,48.03758,-8.3414,*,,,,22.2g,0.0,0,0,5,1,0,3,0
36960,WISEA J031209.02-075824.7,48.0376,-7.97355,G,,,,21.2g,0.0,0,0,27,2,0,4,0
36961,WISEA J031209.03-080625.8,48.03764,-8.10719,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36962,WISEA J031209.05-072352.4,48.03765,-7.398,G,,,,23.0g,0.0,0,0,27,2,0,4,0
36963,WISEA J031209.05-074241.8,48.03771,-7.71162,G,,,,22.2g,0.0,0,0,27,2,0,4,0
36964,WISEA J031209.07-074507.5,48.03771,-7.75214,G,146044.0,0.48715,SLS ,21.9g,0.0,2,0,31,3,1,4,0
36965,WISEA J031209.05-072508.7,48.03773,-7.41906,*,,,,24.6g,0.0,0,0,17,2,0,3,0
36966,WISEA J031209.06-082158.8,48.03776,-8.36634,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36967,WISEA J031209.06-082252.9,48.03778,-8.38137,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36968,WISEA J031209.07-082621.3,48.03782,-8.43925,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36969,SDSS J031209.07-072859.6,48.03783,-7.48323,G,,,,21.8g,0.0,0,0,15,1,0,4,0
36970,WISEA J031209.08-080638.8,48.03786,-8.11078,*,,,,20.9g,0.0,0,0,23,3,0,4,0
36971,WISEA J031209.08-082527.6,48.03787,-8.42433,G,,,,21.9g,0.0,0,0,27,2,0,4,0
36972,SDSS J031209.09-075318.3,48.0379,-7.88844,*,,,,23.7g,0.0,0,0,5,1,0,3,0
36973,WISEA J031209.09-071527.1,48.03791,-7.25754,G,31794.0,0.106053,SLS ,17.8g,0.0,14,0,70,8,5,10,0
36974,WISEA J031209.10-072609.4,48.03792,-7.43597,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36975,WISEA J031209.10-080518.9,48.03793,-8.0886,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36976,WISEA J031209.13-074412.3,48.03802,-7.7366,*,,,,21.1g,0.0,0,0,17,2,0,4,0
36977,WISEA J031209.11-082810.8,48.03803,-8.46959,G,,,,21.3g,0.0,0,0,31,3,0,4,0
36978,WISEA J031209.14-075009.3,48.03811,-7.83593,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36979,SDSS J031209.15-074327.7,48.03814,-7.72436,G,,,,21.4g,0.0,0,0,15,1,0,4,0
36980,WISEA J031209.15-071642.2,48.03814,-7.2784,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36981,WISEA J031209.16-081446.0,48.03821,-8.24613,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36982,SDSS J031209.19-074939.3,48.03831,-7.82759,G,,,,23.2g,0.0,0,0,15,1,0,4,0
36983,WISEA J031209.20-081013.9,48.03834,-8.17053,G,79286.0,0.264469,SLS ,17.5g,0.0,42,0,63,16,19,8,0
36984,WISEA J031209.20-075152.6,48.03836,-7.86463,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36985,WISEA J031209.21-072132.3,48.0384,-7.35899,G,,,,22.5g,0.0,0,0,27,2,0,4,0
36986,SDSS J031209.22-075634.7,48.03842,-7.94298,G,,,,22.6g,0.0,0,0,15,1,0,4,0
36987,WISEA J031209.22-082218.3,48.03843,-8.37175,G,,,,22.6g,0.0,0,0,27,2,0,4,0
36988,WISEA J031209.22-081840.1,48.03843,-8.31115,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36989,WISEA J031209.23-073829.9,48.03849,-7.64164,G,,,,21.5g,0.0,0,0,27,2,0,4,0
36990,WISEA J031209.19-081358.6,48.03856,-8.23298,G,,,,21.5g,0.0,0,0,31,3,0,4,0
36991,WISEA J031209.28-071557.0,48.03868,-7.26585,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36992,WISEA J031209.28-080413.4,48.03871,-8.07039,G,,,,22.5g,0.0,3,0,27,2,0,4,0
36993,SDSS J031209.29-071934.5,48.03873,-7.32628,*,,,,20.8g,0.0,0,0,5,1,0,4,0
36994,WISEA J031209.30-071702.4,48.03876,-7.28401,G,,,,22.5g,0.0,0,0,27,2,0,4,0
36995,WISEA J031209.30-071629.9,48.03878,-7.27498,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36996,WISEA J031209.32-072906.2,48.03882,-7.48505,*,,,,16.9g,0.0,0,0,30,5,0,4,0
36997,SDSS J031209.32-072302.6,48.03885,-7.38407,G,,,,22.6g,0.0,0,0,15,1,0,4,0
36998,WISEA J031209.32-073325.4,48.03886,-7.55706,IrS,,,,     ,0.0,0,0,12,1,0,0,0
36999,SDSS J031209.32-080125.6,48.03887,-8.0238,G,,,,20.8g,0.0,0,0,15,1,0,4,0
37000,WISEA J031209.33-071109.2,48.03889,-7.18592,*,,,,20.6g,0.0,0,0,23,3,0,4,0
37001,WISEA J031209.33-071224.4,48.0389,-7.20679,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37002,SDSS J031209.34-082526.3,48.03892,-8.42399,*,,,,21.7g,0.0,0,0,5,1,0,4,0
37003,WISEA J031209.36-071405.8,48.03902,-7.23495,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37004,WISEA J031209.36-073215.3,48.03904,-7.5376,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37005,WISEA J031209.38-080126.4,48.03911,-8.02402,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37006,SDSS J031209.38-071127.8,48.03911,-7.19108,G,,,,22.8g,0.0,0,0,15,1,0,4,0
37007,WISEA J031209.38-081210.0,48.03912,-8.20278,*,,,,20.4g,0.0,0,0,17,2,0,4,0
37008,WISEA J031209.39-072258.0,48.03913,-7.38279,UvS,,,,     ,0.0,0,0,16,2,0,0,0
37009,WISEA J031209.39-073737.5,48.03916,-7.62709,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37010,WISEA J031209.40-081302.1,48.03918,-8.21727,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37011,WISEA J031209.41-074904.0,48.03923,-7.81779,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37012,WISEA J031209.42-082703.2,48.03929,-8.4509,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37013,SDSS J031209.44-071100.9,48.03937,-7.18359,G,,,,23.6g,0.0,0,0,15,1,0,4,0
37014,WISEA J031209.45-075616.2,48.03938,-7.93785,G,,,,22.3g,0.0,0,0,27,2,0,4,0
37015,WISEA J031209.45-073938.2,48.0394,-7.66063,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37016,WISEA J031209.47-073801.6,48.03942,-7.63372,*,,,,22.6g,0.0,0,0,17,2,0,4,0
37017,WISEA J031209.42-075543.5,48.03943,-7.92879,*,,,,22.9g,0.0,0,0,17,2,0,4,0
37018,WISEA J031209.46-074642.1,48.03943,-7.77837,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37019,WISEA J031209.53-080503.3,48.03944,-8.08416,G,,,,21.1g,0.0,0,0,31,3,0,4,0
37020,SDSS J031209.46-073428.9,48.03944,-7.57471,*,,,,23.3g,0.0,0,0,5,1,0,4,0
37021,WISEA J031209.46-081943.7,48.03945,-8.32881,*,,,,22.7g,0.0,0,0,23,3,0,4,0
37022,SDSS J031209.47-082304.2,48.03946,-8.38452,G,,,,21.6g,0.0,0,0,19,2,0,4,0
37023,WISEA J031209.48-072556.7,48.03952,-7.43244,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37024,WISEA J031209.49-075446.9,48.03954,-7.91304,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37025,WISEA J031209.49-074922.7,48.03957,-7.82297,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37026,WISEA J031209.50-074028.6,48.0396,-7.67463,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37027,WISEA J031209.50-072935.8,48.03961,-7.49333,G,,,,19.9r,0.0,1,0,31,3,0,4,0
37028,WISEA J031209.53-081107.2,48.03973,-8.18535,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37029,WISEA J031209.54-074951.1,48.03975,-7.83083,G,,,,20.6g,0.0,0,0,31,3,0,4,0
37030,WISEA J031209.59-073545.3,48.03977,-7.59583,G,102484.0,0.34185,SLS ,22.1g,0.0,2,0,27,2,1,4,0
37031,WISEA J031209.54-071745.5,48.03977,-7.29598,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37032,WISEA J031209.54-075103.7,48.03978,-7.85104,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37033,WISEA J031209.48-081033.3,48.03983,-8.17646,G,,,,22.3g,0.0,0,0,27,2,0,4,0
37034,WISEA J031209.56-072437.3,48.03985,-7.41038,G,,,,20.20,0.0,0,0,21,4,0,0,0
37035,WISEA J031209.61-082441.6,48.03987,-8.41143,G,,,,23.0g,0.0,0,0,27,2,0,4,0
37036,SDSS J031209.57-081435.1,48.03988,-8.2431,G,,,,22.1g,0.0,0,0,15,1,0,4,0
37037,WISEA J031209.57-071252.6,48.03988,-7.21463,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37038,WISEA J031209.57-075411.5,48.03989,-7.90321,*,,,,19.4g,0.0,0,0,23,3,0,4,0
37039,WISEA J031209.57-072053.4,48.03991,-7.34817,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37040,WISEA J031209.53-072343.0,48.03993,-7.39526,G,,,,20.8g,0.0,0,0,27,2,0,4,1
37041,SDSS J031209.60-073558.2,48.04001,-7.59952,G,,,,21.5g,0.0,0,0,15,1,0,4,0
37042,WISEA J031209.60-072147.5,48.04001,-7.3632,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37043,WISEA J031209.62-072848.4,48.04009,-7.48013,G,,,,21.5g,0.0,0,0,27,2,0,4,0
37044,WISEA J031209.63-075358.4,48.04016,-7.89957,*,,,,20.2g,0.0,0,0,23,3,0,4,0
37045,GALEXMSC J031209.64-074303.2  ,48.04018,-7.71746,G,164310.0,0.54808,SLS ,22.3g,0.0,2,0,4,2,1,0,0
37046,2MASS J03120965-0801301,48.04024,-8.02505,*,-44.0,-0.000146,SLS ,18.3g,0.0,0,0,13,4,1,4,0
37047,WISEA J031209.65-074623.4,48.04025,-7.77317,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37048,WISEA J031209.66-082720.0,48.04029,-8.45557,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37049,WISEA J031209.66-072428.9,48.04031,-7.40805,UvES,589092.0,1.965,PUN ,20.6r,0.0,3,0,17,2,2,4,0
37050,SDSS J031209.68-071813.0,48.04033,-7.30362,*,,,,23.2g,0.0,0,0,5,1,0,4,0
37051,WISEA J031209.68-075847.5,48.04034,-7.97987,G,,,,20.5g,0.0,0,0,27,2,0,4,0
37052,WISEA J031209.66-081410.0,48.04034,-8.23613,*,,,,24.0g,0.0,0,0,17,2,0,4,0
37053,WISEA J031209.68-071543.6,48.04034,-7.26213,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37054,SDSS J031209.68-080651.8,48.04035,-8.1144,G,,,,20.8g,0.0,0,0,15,1,0,4,0
37055,SDSS J031209.69-081558.2,48.04039,-8.26618,*,,,,23.7g,0.0,0,0,5,1,0,4,0
37056,WISEA J031209.70-080252.6,48.04043,-8.04795,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37057,WISEA J031209.69-074305.8,48.04045,-7.71857,G,,,,22.6g,0.0,0,0,27,2,0,4,0
37058,WISEA J031209.71-080835.1,48.04047,-8.1431,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37059,WISEA J031209.73-071706.6,48.04057,-7.28519,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37060,WISEA J031209.77-080242.1,48.04065,-8.04477,*,,,,19.2g,0.0,0,0,20,3,0,4,0
37061,SDSS J031209.76-073002.9,48.04069,-7.50082,G,,,,22.7g,0.0,0,0,15,1,0,4,0
37062,WISEA J031209.83-071345.1,48.04079,-7.22913,*,,,,23.8g,0.0,0,0,17,2,0,4,0
37063,WISEA J031209.76-074939.3,48.04084,-7.82756,G,,,,21.8g,0.0,0,0,27,2,0,4,0
37064,WISEA J031209.84-072358.9,48.04103,-7.39972,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37065,WISEA J031209.81-075437.6,48.04106,-7.91039,*,,,,19.5g,0.0,0,0,17,2,0,4,0
37066,WISEA J031209.85-081509.4,48.04108,-8.25263,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37067,WISEA J031209.85-073012.3,48.04108,-7.50343,G,,,,21.9g,0.0,0,0,27,2,0,4,0
37068,WISEA J031209.86-080535.1,48.04109,-8.09309,G,,,,22.7g,0.0,1,0,27,2,0,4,0
37069,WISEA J031209.85-071622.6,48.0411,-7.27309,*,,,,22.3g,0.0,0,0,17,2,0,4,0
37070,WISEA J031209.86-081827.3,48.04111,-8.3076,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37071,SDSS J031209.89-075517.0,48.04121,-7.9214,*,,,,24.0g,0.0,0,0,5,1,0,3,0
37072,WISEA J031209.87-071424.4,48.04127,-7.24001,G,,,,23.0g,0.0,0,0,27,2,0,4,0
37073,WISEA J031209.91-072713.2,48.04133,-7.45367,G,,,,22.5g,0.0,0,0,27,2,0,4,0
37074,WISEA J031209.92-074636.3,48.04135,-7.77678,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37075,WISEA J031209.92-071358.4,48.04137,-7.23289,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37076,WISEA J031209.97-082329.5,48.04137,-8.3916,*,,,,24.7g,0.0,0,0,17,2,0,4,0
37077,WISEA J031209.93-074819.1,48.04139,-7.80532,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37078,WISEA J031209.94-072815.3,48.04142,-7.47093,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37079,WISEA J031209.97-073950.9,48.04145,-7.66417,*,,,,21.9g,0.0,0,0,17,2,0,4,0
37080,WISEA J031209.94-075127.4,48.04145,-7.85762,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37081,WISEA J031209.94-081354.7,48.0415,-8.23223,*,,,,24.3g,0.0,0,0,17,2,0,3,0
37082,WISEA J031209.97-075245.3,48.04157,-7.87927,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37083,WISEA J031209.97-075803.7,48.0416,-7.96775,G,,,,20.5g,0.0,0,0,31,3,0,4,0
37084,SDSS J031209.98-072706.5,48.0416,-7.45181,*,,,,23.4g,0.0,0,0,5,1,0,4,0
37085,WISEA J031209.98-080004.1,48.04161,-8.00114,IrS,,,,     ,0.0,0,0,12,1,0,0,0
37086,WISEA J031209.98-081955.9,48.04162,-8.33223,G,,,,21.9g,0.0,0,0,27,2,0,4,0
